"Id","Name","Id bioguide","Id govtrack","Id icpsr","Id wikipedia","Id wikidata","Id google entity id","Name first","Name last","Bio birthday","Bio gender","Id house history","Name middle","Name nickname","Id ballotpedia","Name suffix","Id bioguide previous","Id house history alternate","Other names","Id thomas","Id cspan","Id votesmart","Id lis","Name official full","Id opensecrets","Id fec","Id maplight","Leadership roles","Family"
"M000343","Paul McCloskey","M000343","407352","11063","Pete McCloskey","Q2073295","kg:/m/04539r","Paul","McCloskey","1927-09-29","M","17752","Norton","Pete","","Jr.","","","","00759","","","","","","","","",""
"M000808","Donald Mitchell","M000808","407783","14038","Donald J. Mitchell","Q5294580","kg:/m/0gksyh","Donald","Mitchell","1923-05-08","M","18343","Jerome","","","","","","","00817","","","","","","","","",""
"M000839","Anthony Moffett","M000839","407813","14258","Toby Moffett","Q2438226","kg:/m/0kr__c","Anthony","Moffett","1944-08-18","M","18384","John","Toby","","Jr.","","","","00821","","","","","","","","",""
"M000845","Robert Mollohan","M000845","407818","6584","Bob Mollohan","Q888138","kg:/m/027phky","Robert","Mollohan","1909-09-18","M","18392","Homer","","","","","","","00825","","","","","","","","",""
"M001044","Ronald Mottl","M001044","408011","14260","Ronald M. Mottl","Q2165678","kg:/m/03dnfl","Ronald","Mottl","1934-02-06","M","18633","Milton","","","","","","","00839","","","","","","","","",""
"N000005","John Napier","N000005","408099","14848","John Light Napier","Q1700842","kg:/m/02rqhpz","John","Napier","1947-05-16","M","18842","Light","","","","","","","00852","","","","","","","","",""
"N000027","James Nelligan","N000027","408118","14849","James Nelligan","Q13219740","kg:/m/0dmmyp","James","Nelligan","1929-02-14","M","18869","Leo","","","","","","","00857","","","","","","","","",""
"P000280","Peter Peyser","P000280","408680","13033","Peter A. Peyser","Q7172439","kg:/m/08r3ss","Peter","Peyser","1921-09-07","M","19625","A.","","","","","","","00915","","","","","","","","",""
"R000012","Thomas Railsback","R000012","408994","11041","Tom Railsback","Q7817321","kg:/m/06wk67","Thomas","Railsback","1932-01-22","M","20089","Fisher","","","","","","","00941","","","","","","","","",""
"R000165","Henry Reuss","R000165","409142","7824","Henry S. Reuss","Q200701","kg:/m/02rvb8b","Henry","Reuss","1912-02-22","M","20289","Schoellkopf","","","","","","","00954","","","","","","","","",""
"R000188","John Rhodes","R000188","409164","7845","John Jacob Rhodes","Q444678","kg:/m/0559f0","John","Rhodes","1916-09-18","M","20319","Jacob","","","","","","","00957","","","","","","","","",""
"R000232","Frederick Richmond","R000232","409208","14269","Fred Richmond","Q2913204","kg:/m/092gb6","Frederick","Richmond","1923-11-15","M","20371","William","","","","","","","00959","","","","","","","","",""
"R000308","Clint Roberts","R000308","409279","14851","Clint Roberts (politician)","Q574441","kg:/m/0271dmp","Clint","Roberts","1935-01-30","M","20466","Ronald","","","","","","","00967","","","","","","","","",""
"R000469","John Rousselot","R000469","409430","10553","John H. Rousselot","Q786618","kg:/m/02rhk62","John","Rousselot","1927-11-01","M","20665","Harbin","","","","","","","00992","","","","","","","","",""
"S000058","James Santini","S000058","409572","14272","James David Santini","Q1680248","kg:/m/02730yd","James","Santini","1937-08-13","M","21204","David","","","","","","","01014","","","","","","","","",""
"S000282","Robert Shamansky","S000282","409781","14859","Bob Shamansky","Q888248","kg:/m/03dn5z","Robert","Shamansky","1927-04-18","M","21487","Norton","","","","","","","01044","","","","","","","","",""
"S000514","Albert Smith","S000514","409999","14862","Albert L. Smith Jr.","Q632825","kg:/m/02qhvzf","Albert","Smith","1931-08-31","M","21778","Lee","","","Jr.","","","","01070","","","","","","","","",""
"S000579","Joseph Smith","S000579","410060","14876","Joseph F. Smith (Pennsylvania politician)","Q13219818","kg:/m/0bglln","Joseph","Smith","1920-01-24","M","21851","Francis","","","","","","","01074","","","","","","","","",""
"S000804","John Stanton","S000804","410270","10773","J. William Stanton","Q12069961","kg:/m/0b68f_","John","Stanton","1924-02-20","M","22135","William","","","","","","","01099","","","","","","","","",""
"S000818","David Staton","S000818","410283","14865","Mick Staton","Q1122828","kg:/m/02wzlbb","David","Staton","1940-02-11","M","22152","Michael","","","","","","","01102","","","","","","","","",""
"S000935","David Stockman","S000935","410394","14453","David Stockman","Q1176745","kg:/m/01zvjj","David","Stockman","1946-11-10","M","22294","Alan","","","","","","","01113","4479","","","","","","","",""
"W000121","William Wampler","W000121","411296","9802","William C. Wampler","Q2578221","kg:/m/0dbjnl","William","Wampler","1926-04-21","M","23357","Creed","","","","","","","01200","","","","","","","","",""
"W000235","Edward Weber","W000235","411403","14867","Ed Weber","Q5335552","kg:/m/03dmw_","Edward","Weber","1931-07-26","M","23498","Ford","","","","","","","01211","","","","","","","","",""
"W000390","Richard White","W000390","411551","10783","Richard Crawford White","Q1805514","kg:/m/02qvqql","Richard","White","1923-04-29","M","23677","Crawford","","","","","","","01219","","","","","","","","",""
"Z000002","Leo Zeferetti","Z000002","411995","14283","Leo C. Zeferetti","Q3332254","kg:/m/078wm0","Leo","Zeferetti","1927-07-15","M","21112","C.","","","","","","","01262","","","","","","","","",""
"B000756","Nicholas Brady","B000756","401715","14911","Nicholas F. Brady","Q723444","kg:/m/02nbxw","Nicholas","Brady","1930-04-11","M","","Frederick","","","","","","","01290","","","","","","","","",""
"A000076","Donald Albosta","A000076","400735","14600","Donald J. Albosta","Q1239957","kg:/m/03wc1x","Donald","Albosta","1925-12-05","M","8364","Joseph","","","","","","","00009","","","","","","","","",""
"A000207","Ike Andrews","A000207","400878","14001","Ike Franklin Andrews","Q1658089","kg:/m/04gw1_","Ike","Andrews","1925-09-02","M","8545","Franklin","","","","","","","00018","","","","","","","","",""
"B000422","Edwin Bethune","B000422","401408","14606","Ed Bethune","Q1282285","kg:/m/02rhfgr","Edwin","Bethune","1935-12-19","M","9324","Ruthvin","","","Jr.","","","","00083","","","","","","","","",""
"B000845","Charles Britt","B000845","401802","15012","Charles Robin Britt","Q1065931","kg:/m/078t_x","Charles","Britt","1942-06-29","M","9871","Robin","","","","","","","00125","","","","","","","","",""
"B001156","Phillip Burton","B001156","402098","10577","Phillip Burton","Q1527673","kg:/m/0dn419","Phillip","Burton","1926-06-01","M","10263","","","","","","","","00156","","","","","","","","",""
"C000356","Lawton Chiles","C000356","402495","13101","Lawton Chiles","Q744098","kg:/m/027165","Lawton","Chiles","1930-04-03","M","","Mainor","","","Jr.","","","","01304","","","","","","","","",""
"C000666","Barber Conable","C000666","402793","10712","Barber Conable","Q443631","kg:/m/05xwtx","Barber","Conable","1922-11-02","M","11287","Benjamin","","","Jr.","","","","00225","","","","","","","","",""
"C000773","Thomas Corcoran","C000773","402893","14411","Tom Corcoran (politician)","Q7482898","kg:/m/02rl179","Thomas","Corcoran","1939-05-23","M","11422","Joseph","","","","","","","00233","","","","","","","","",""
"C000788","Baltasar Corrada-del Río","C000788","402908","","Baltasar Corrada del Río","Q1973038","kg:/m/045xcr","Baltasar","Corrada-del Río","1935-04-10","M","11441","","","","","","","","00237","","","","","","","","",""
"C000871","Daniel Crane","C000871","402985","14615","Dan Crane","Q8538715","kg:/m/0575n2","Daniel","Crane","1936-01-10","M","11545","Bever","","","","","","","00248","","","","","","","","",""
"D000017","Norman D’Amours","D000017","403143","14284","Norman D'Amours","Q1627254","kg:/m/08yxss","Norman","D’Amours","1937-10-14","M","11853","Edward","","","","","","","00259","","","","","","","","",""
"E000084","William Edwards","E000084","403777","10721","Jack Edwards (American politician)","Q1671317","kg:/m/026qn6z","William","Edwards","1928-09-20","M","12702","Jackson","Jack","","","","","","00337","","","","","","","","",""
"E000204","John Erlenborn","E000204","403891","10722","John N. Erlenborn","Q7322924","kg:/m/06bkwk","John","Erlenborn","1927-02-08","M","12852","Neal","","","","","","","00351","","","","","","","","",""
"E000236","Daniel Evans","E000236","403920","14916","Daniel J. Evans","Q880613","kg:/m/01nm3f","Daniel","Evans","1925-10-16","M","","Jackson","","","","","","","01327","","","","","","","","",""
"F000088","Geraldine Ferraro","F000088","404046","14625","Geraldine Ferraro","Q229141","kg:/m/01ht9c","Geraldine","Ferraro","1935-08-26","F","13081","Anne","","","","","","","00377","","","","","","","","",""
"F000286","Edwin Forsythe","F000286","404236","12046","Edwin B. Forsythe","Q928043","kg:/m/0272hsw","Edwin","Forsythe","1916-01-17","M","13333","Bell","","","","","","","00402","","","","","","","","",""
"H000058","Katie Hall","H000058","404943","14880","Katie Hall (politician)","Q461615","kg:/m/0fq0wx","Katie","Hall","1938-04-03","F","14359","Beatrice","","","","","","","00483","","","","","","","","",""
"H000144","Kent Hance","H000144","405026","14633","Kent Hance","Q1629347","kg:/m/02xng7","Kent","Hance","1942-11-14","M","14461","Ronald","","","","","","","00491","","","","","","","","",""
"H000171","George Hansen","H000171","405053","10734","George V. Hansen","Q446709","kg:/m/05_hbs","George","Hansen","1930-09-14","M","14495","Vernon","","","","","","","00497","","","","","","","","",""
"H000269","Frank Harrison","H000269","405145","15027","Frank Harrison (politician)","Q1443282","kg:/m/0dn6x1","Frank","Harrison","1940-02-02","M","14617","Girard","","","","","","","00506","","","","","","","","",""
"H000439","Jacob Hecht","H000439","405305","14913","Chic Hecht","Q1071782","kg:/m/03qv33","Jacob","Hecht","1928-11-30","M","","Chic","","","","","","","01357","","","","","","","","",""
"H000582","Jack Hightower","H000582","405444","14234","Jack Hightower","Q1677029","kg:/m/0261v2z","Jack","Hightower","1926-09-06","M","15003","English","","","","","","","00536","","","","","","","","",""
"J000013","Henry Jackson","J000013","405920","4851","Henry M. Jackson","Q1345201","kg:/m/01lm31","Henry","Jackson","1912-05-31","M","15709","Martin","Scoop","","","","","","01370","","","","","","","","",""
"K000025","Abraham Kazen","K000025","406196","11023","Abraham Kazen","Q330149","kg:/m/027jcfb","Abraham","Kazen","1919-01-17","M","16107","","","","Jr.","","","","00621","","","","","","","","",""
"K000304","Raymond Kogovsek","K000304","406460","14638","Ray Kogovsek","Q253098","kg:/m/02rjy7l","Raymond","Kogovsek","1941-08-19","M","16462","Peter","","","","","","","00644","","","","","","","","",""
"L000265","Elliott Levitas","L000265","406766","14249","Elliott H. Levitas","Q1332310","kg:/m/02rkyxc","Elliott","Levitas","1930-12-26","M","16923","Harris","","","","","","","00685","","","","","","","","",""
"L000413","Clarence Long","L000413","406904","10601","Clarence Long","Q808693","kg:/m/06g1bw","Clarence","Long","1908-12-11","M","17107","Dickinson","","","","","","","00703","","","","","","","","",""
"M000143","David Marriott","M000143","407166","14438","David Daniel Marriott","Q1174149","kg:/m/02rm42v","David","Marriott","1939-11-02","M","17503","Daniel","","","","","","","00738","","","","","","","","",""
"M000183","James Martin","M000183","407204","14035","James G. Martin","Q883193","kg:/m/0281b9","James","Martin","1935-12-11","M","17549","Grubbs","","","","","","","00741","","","","","","","","",""
"M000413","Lawrence McDonald","M000413","407413","14252","Larry McDonald","Q162622","kg:/m/02vhyv","Lawrence","McDonald","1935-04-01","M","17844","Patton","","","","","","","00767","","","","","","","","",""
"M000589","James McNulty","M000589","407579","15043","James F. McNulty Jr.","Q1680357","kg:/m/027n4h0","James","McNulty","1925-10-18","M","18060","Francis","","","Jr.","","","","00784","","","","","","","","",""
"M000635","John Melcher","M000635","407622","12039","John Melcher","Q355894","kg:/m/03plq9","John","Melcher","1924-09-06","M","18119","","","","","","","","00790","","","","","","","","",""
"M000796","Joseph Minish","M000796","407773","10609","Joseph Minish","Q1707644","kg:/m/07dt42","Joseph","Minish","1916-09-01","M","18327","George","","","","","","","00814","","","","","","","","",""
"O000134","Richard Ottinger","O000134","408386","10760","Richard Ottinger","Q1558125","kg:/m/063glr","Richard","Ottinger","1929-01-27","M","19232","Lawrence","","","","","","","00882","","","","","","","","",""
"P000104","William Patman","P000104","408512","14850","William Neff Patman","Q1610970","kg:/m/02rvb4x","William","Patman","1927-03-26","M","19403","Neff","","","","","","","00894","","","","","","","","",""
"P000121","Jerry Patterson","P000121","408529","14266","Jerry M. Patterson","Q1687849","kg:/m/02rhjn6","Jerry","Patterson","1934-10-25","M","19425","Mumford","","","","","","","00898","","","","","","","","",""
"P000230","Carl Perkins","P000230","408633","7343","Carl D. Perkins","Q1037428","kg:/m/03npg8","Carl","Perkins","1912-10-15","M","19564","Dewey","","","","","","","00908","","","","","","","","",""
"P000546","Joel Pritchard","P000546","408930","14044","Joel Pritchard","Q1249126","kg:/m/03dr_5","Joel","Pritchard","1925-05-05","M","19954","McFee","","","","","","","00932","","","","","","","","",""
"P000553","William Proxmire","P000553","408937","7638","William Proxmire","Q1894476","kg:/m/02k47z","William","Proxmire","1915-11-11","M","","","","","","","","","01419","","","","","","","","",""
"R000067","William Ratchford","R000067","409047","14653","William R. Ratchford","Q466746","kg:/m/02rj_y6","William","Ratchford","1934-05-24","M","20164","Richard","","","","","","","00946","","","","","","","","",""
"R000337","James Robinson","R000337","409308","13036","J. Kenneth Robinson","Q302193","kg:/m/02vp0fn","James","Robinson","1916-05-14","M","20500","Kenneth","","","","","","","00970","","","","","","","","",""
"R000442","Benjamin Rosenthal","R000442","409406","10551","Benjamin Stanley Rosenthal","Q1103401","kg:/m/078yxm","Benjamin","Rosenthal","1923-06-08","M","20632","Stanley","","","","","","","00987","","","","","","","","",""
"S000087","Harold Sawyer","S000087","409599","14450","Harold S. Sawyer","Q1585915","kg:/m/027bnch","Harold","Sawyer","1920-03-21","M","21241","Samuel","","","","","","","01021","","","","","","","","",""
"S000286","James Shannon","S000286","409785","14658","James Shannon","Q1680820","kg:/m/08rmf5","James","Shannon","1952-04-04","M","21491","Michael","","","","","","","01045","","","","","","","","",""
"S000776","Robert Stafford","S000776","410242","10562","Robert Stafford","Q433140","kg:/m/05177v","Robert","Stafford","1913-08-08","M","22097","Theodore","","","","","","","01438","","","","","","","","",""
"S000852","John Stennis","S000852","410315","8883","John C. Stennis","Q1699509","kg:/m/01fyp6","John","Stennis","1901-08-03","M","","Cornelius","","","","","","","01439","","","","","","","","",""
"T000367","Paul Trible","T000367","410936","14456","Paul Trible","Q6215217","kg:/m/05_rmm","Paul","Trible","1946-12-29","M","23084","Seward","","","Jr.","","","","01169","","","","","","","","",""
"V000026","Tommy Vandergriff","V000026","411121","15074","Tom Vandergriff","Q547107","kg:/m/0b3kfx","Tommy","Vandergriff","1926-01-29","M","20910","Joe","","","","","","","01182","","","","","","","","",""
"W000180","Harold Washington","W000180","411353","14866","Harold Washington","Q295584","kg:/m/0b1cp","Harold","Washington","1922-04-15","M","23428","","","","","","","","01204","","","","","","","","",""
"W000253","Lowell Weicker","W000253","411421","12032","Lowell Weicker","Q881318","kg:/m/02jmd9","Lowell","Weicker","1931-05-16","M","23520","Palmer","","","Jr.","","","","01453","","","","","","","","",""
"W000528","Lyle Williams","W000528","411685","14671","Lyle Williams","Q1878709","kg:/m/0b_2wl","Lyle","Williams","1942-08-23","M","23843","","","","","","","","01230","","","","","","","","",""
